Dose_mg,Dose_route,Schedule,Baseline_target,t_days,measurement
0.6250551925273973,SC,Q2W,3000.0,112.0,2973.9738598460262
0.8094001216083124,SC,Q2W,3000.0,112.0,2966.0363731953867
1.0481131341546852,SC,Q2W,3000.0,112.0,2955.565214142142
1.3572287829716538,SC,Q2W,3000.0,112.0,2941.63726377038
1.7575106248547911,SC,Q2W,3000.0,112.0,2922.9157473963264
2.2758459260747887,SC,Q2W,3000.0,112.0,2897.2554077783134
2.9470517025518097,SC,Q2W,3000.0,112.0,2860.6137302215875
3.816213407949357,SC,Q2W,3000.0,112.0,2801.978398904617
4.941713361323833,SC,Q2W,3000.0,112.0,2685.930654472714
6.399152336349267,SC,Q2W,3000.0,112.0,2435.0466739843296
8.286427728546842,SC,Q2W,3000.0,112.0,2010.709037262474
10.730309405261565,SC,Q2W,3000.0,112.0,1532.335275582704
13.894954943731374,SC,Q2W,3000.0,112.0,1135.4838523349708
17.992936232915536,SC,Q2W,3000.0,112.0,843.646980326389
23.29951810515372,SC,Q2W,3000.0,112.0,627.8373061311162
30.171148105292957,SC,Q2W,3000.0,112.0,461.2246348367791
39.06939937054617,SC,Q2W,3000.0,112.0,331.088917058554
50.59197488435822,SC,Q2W,3000.0,112.0,234.34988524728377
65.51285568595509,SC,Q2W,3000.0,112.0,166.5082578031531
84.83428982440716,SC,Q2W,3000.0,112.0,119.87624412868665
109.85411419875572,SC,Q2W,3000.0,112.0,87.55269845862786
142.25293134853692,SC,Q2W,3000.0,112.0,64.74670097462646
184.20699693267164,SC,Q2W,3000.0,112.0,48.36113533293958
238.53440064314213,SC,Q2W,3000.0,112.0,36.40363478610133
308.88435964774783,SC,Q2W,3000.0,112.0,27.566218991509327
399.9823395608933,SC,Q2W,3000.0,112.0,20.96956412710727
517.9474679231213,SC,Q2W,3000.0,112.0,16.00741448414602
670.7035611184313,SC,Q2W,3000.0,112.0,12.25209600552504
868.511373751352,SC,Q2W,3000.0,112.0,9.39702760362593
1124.6578221198197,SC,Q2W,3000.0,112.0,7.218642885085238
1456.3484775012444,SC,Q2W,3000.0,112.0,5.551947829942851
1885.8632787726515,SC,Q2W,3000.0,112.0,4.274063971752504
2442.05309454865,SC,Q2W,3000.0,112.0,3.2926542958233114
3162.2776601683795,SC,Q2W,3000.0,112.0,2.5380007815718124
0.01,SC,Q2W,5000.0,112.0,4999.606934973226
0.012949258422052624,SC,Q2W,5000.0,112.0,4999.490978903325
0.016768329368110083,SC,Q2W,5000.0,112.0,4999.340821358435
0.021713743029375187,SC,Q2W,5000.0,112.0,4999.146336829806
0.028117686979742307,SC,Q2W,5000.0,112.0,4998.894458502279
0.03641031949310673,SC,Q2W,5000.0,112.0,4998.568206630781
0.04714866363457394,SC,Q2W,5000.0,112.0,4998.145627014029
0.061054022965853265,SC,Q2W,5000.0,112.0,4997.598183110005
0.07906043210907701,SC,Q2W,5000.0,112.0,4996.888923222998
0.10237739663395848,SC,Q2W,5000.0,112.0,4995.969871576007
0.13257113655901087,SC,Q2W,5000.0,112.0,4994.778779535843
0.17166979066078603,SC,Q2W,5000.0,112.0,4993.2345167725325
0.22229964825261944,SC,Q2W,5000.0,112.0,4991.232094120734
0.2878615592354568,SC,Q2W,5000.0,112.0,4988.634122220219
0.372759372031494,SC,Q2W,5000.0,112.0,4985.261624517106
0.4826957437677871,SC,Q2W,5000.0,112.0,4980.880448935347
0.6250551925273973,SC,Q2W,5000.0,112.0,4975.182325825828
0.8094001216083124,SC,Q2W,5000.0,112.0,4967.762689931494
1.0481131341546852,SC,Q2W,5000.0,112.0,4958.087925320419
1.3572287829716538,SC,Q2W,5000.0,112.0,4945.425178000126
1.7575106248547911,SC,Q2W,5000.0,112.0,4928.816651075721
2.2758459260747887,SC,Q2W,5000.0,112.0,4906.916212031635
2.9470517025518097,SC,Q2W,5000.0,112.0,4877.832702020295
3.816213407949357,SC,Q2W,5000.0,112.0,4838.777685366604
4.941713361323833,SC,Q2W,5000.0,112.0,4785.281157218321
6.399152336349267,SC,Q2W,5000.0,112.0,4707.868402724138
8.286427728546842,SC,Q2W,5000.0,112.0,4568.379081507454
10.730309405261565,SC,Q2W,5000.0,112.0,4198.232351281071
13.894954943731374,SC,Q2W,5000.0,112.0,3329.893948977176
17.992936232915536,SC,Q2W,5000.0,112.0,2278.7748708808163
23.29951810515372,SC,Q2W,5000.0,112.0,1530.996135283645
30.171148105292957,SC,Q2W,5000.0,112.0,1069.4336465288006
39.06939937054617,SC,Q2W,5000.0,112.0,763.4134473030715
50.59197488435822,SC,Q2W,5000.0,112.0,538.3096238809263
65.51285568595509,SC,Q2W,5000.0,112.0,368.3546270997827
84.83428982440716,SC,Q2W,5000.0,112.0,250.03266922146327
109.85411419875572,SC,Q2W,5000.0,112.0,172.90607417056063
142.25293134853692,SC,Q2W,5000.0,112.0,122.51868784317597
184.20699693267164,SC,Q2W,5000.0,112.0,88.64542072258868
238.53440064314213,SC,Q2W,5000.0,112.0,65.17532761182848
308.88435964774783,SC,Q2W,5000.0,112.0,48.49997602170851
399.9823395608933,SC,Q2W,5000.0,112.0,36.41682788460927
517.9474679231213,SC,Q2W,5000.0,112.0,27.52871810540978
670.7035611184313,SC,Q2W,5000.0,112.0,20.915512666085746
868.511373751352,SC,Q2W,5000.0,112.0,15.952078106785343
1124.6578221198197,SC,Q2W,5000.0,112.0,12.201914233787187
1456.3484775012444,SC,Q2W,5000.0,112.0,9.354059444534725
1885.8632787726515,SC,Q2W,5000.0,112.0,7.183058972118137
2442.05309454865,SC,Q2W,5000.0,112.0,5.523104937853193
3162.2776601683795,SC,Q2W,5000.0,112.0,4.250980537569463
0.01,SC,Q2W,10000.0,112.0,9999.620593131167
0.012949258422052624,SC,Q2W,10000.0,112.0,9999.508687020903
0.016768329368110083,SC,Q2W,10000.0,112.0,9999.363768913048
0.021713743029375187,SC,Q2W,10000.0,112.0,9999.176105848359
0.028117686979742307,SC,Q2W,10000.0,112.0,9998.933094412765
0.03641031949310673,SC,Q2W,10000.0,112.0,9998.618395954329
0.04714866363457394,SC,Q2W,10000.0,112.0,9998.210810610255
0.061054022965853265,SC,Q2W,10000.0,112.0,9997.683020345929
0.07906043210907701,SC,Q2W,10000.0,112.0,9996.99943591188
0.10237739663395848,SC,Q2W,10000.0,112.0,9996.114082387168
0.13257113655901087,SC,Q2W,10000.0,112.0,9994.967300341312
0.17166979066078603,SC,Q2W,10000.0,112.0,9993.481864956193
0.22229964825261944,SC,Q2W,10000.0,112.0,9991.557515532568
0.2878615592354568,SC,Q2W,10000.0,112.0,9989.064355502614
0.372759372031494,SC,Q2W,10000.0,112.0,9985.83346711149
0.4826957437677871,SC,Q2W,10000.0,112.0,9981.646035645179
0.6250551925273973,SC,Q2W,10000.0,112.0,9976.216974982133
0.8094001216083124,SC,Q2W,10000.0,112.0,9969.175980444797
1.0481131341546852,SC,Q2W,10000.0,112.0,9960.039973346991
1.3572287829716538,SC,Q2W,10000.0,112.0,9948.179270381805
1.7575106248547911,SC,Q2W,10000.0,112.0,9932.765313955182
2.2758459260747887,SC,Q2W,10000.0,112.0,9912.71192212885
2.9470517025518097,SC,Q2W,10000.0,112.0,9886.615580800792
3.816213407949357,SC,Q2W,10000.0,112.0,9852.491945855158
4.941713361323833,SC,Q2W,10000.0,112.0,9807.853421842196
6.399152336349267,SC,Q2W,10000.0,112.0,9749.159641627632
8.286427728546842,SC,Q2W,10000.0,112.0,9671.513535824575
10.730309405261565,SC,Q2W,10000.0,112.0,9567.775126279228
13.894954943731374,SC,Q2W,10000.0,112.0,9426.55664318026
17.992936232915536,SC,Q2W,10000.0,112.0,9214.974462703878
23.29951810515372,SC,Q2W,10000.0,112.0,8610.74655144157
30.171148105292957,SC,Q2W,10000.0,112.0,6125.450656041738
39.06939937054617,SC,Q2W,10000.0,112.0,3227.2448216574608
50.59197488435822,SC,Q2W,10000.0,112.0,1876.4337383406128
65.51285568595509,SC,Q2W,10000.0,112.0,1236.6378162474614
84.83428982440716,SC,Q2W,10000.0,112.0,847.284408892755
109.85411419875572,SC,Q2W,10000.0,112.0,561.677781026538
142.25293134853692,SC,Q2W,10000.0,112.0,358.3010087550809
184.20699693267164,SC,Q2W,10000.0,112.0,234.1193259160826
238.53440064314213,SC,Q2W,10000.0,112.0,159.60132595771233
308.88435964774783,SC,Q2W,10000.0,112.0,112.56401156816003
399.9823395608933,SC,Q2W,10000.0,112.0,81.34642913611059
517.9474679231213,SC,Q2W,10000.0,112.0,59.812518909375804
670.7035611184313,SC,Q2W,10000.0,112.0,44.529397070233834
868.511373751352,SC,Q2W,10000.0,112.0,33.45375469574841
1124.6578221198197,SC,Q2W,10000.0,112.0,25.301695192773696
1456.3484775012444,SC,Q2W,10000.0,112.0,19.231956085707736
1885.8632787726515,SC,Q2W,10000.0,112.0,14.673281243993864
2442.05309454865,SC,Q2W,10000.0,112.0,11.227022629901395
3162.2776601683795,SC,Q2W,10000.0,112.0,8.608728049082037
0.01,SC,Q2W,40000.0,112.0,39999.633348805975
0.012949258422052624,SC,Q2W,40000.0,112.0,39999.52520136421
0.016768329368110083,SC,Q2W,40000.0,112.0,39999.3851725462
0.021713743029375187,SC,Q2W,40000.0,112.0,39999.203856907094
0.028117686979742307,SC,Q2W,40000.0,112.0,39998.969039181844
0.03641031949310673,SC,Q2W,40000.0,112.0,39998.66498503032
0.04714866363457394,SC,Q2W,40000.0,112.0,39998.27120603654
0.061054022965853265,SC,Q2W,40000.0,112.0,39997.76136622164
0.07906043210907701,SC,Q2W,40000.0,112.0,39997.10109141861
0.10237739663395848,SC,Q2W,40000.0,112.0,39996.246204274925
0.13257113655901087,SC,Q2W,40000.0,112.0,39995.13904754136
0.17166979066078603,SC,Q2W,40000.0,112.0,39993.705382110085
0.22229964825261944,SC,Q2W,40000.0,112.0,39991.8485367084
0.2878615592354568,SC,Q2W,40000.0,112.0,39989.44429879307
0.372759372031494,SC,Q2W,40000.0,112.0,39986.33104351599
0.4826957437677871,SC,Q2W,40000.0,112.0,39982.298975384525
0.6250551925273973,SC,Q2W,40000.0,112.0,39977.07774229868
0.8094001216083124,SC,Q2W,40000.0,112.0,39970.31520691219
1.0481131341546852,SC,Q2W,40000.0,112.0,39961.55752910688
1.3572287829716538,SC,Q2W,40000.0,112.0,39950.214729909065
1.7575106248547911,SC,Q2W,40000.0,112.0,39935.524089373466
2.2758459260747887,SC,Q2W,40000.0,112.0,39916.4932973371
2.9470517025518097,SC,Q2W,40000.0,112.0,39891.84486503529
3.816213407949357,SC,Q2W,40000.0,112.0,39859.90589044441
4.941713361323833,SC,Q2W,40000.0,112.0,39818.51880897912
6.399152336349267,SC,Q2W,40000.0,112.0,39764.884621693505
8.286427728546842,SC,Q2W,40000.0,112.0,39695.34451290924
10.730309405261565,SC,Q2W,40000.0,112.0,39605.1654255681
13.894954943731374,SC,Q2W,40000.0,112.0,39488.17147387272
17.992936232915536,SC,Q2W,40000.0,112.0,39336.27222063221
23.29951810515372,SC,Q2W,40000.0,112.0,39138.8650365327
30.171148105292957,SC,Q2W,40000.0,112.0,38881.991931359174
39.06939937054617,SC,Q2W,40000.0,112.0,38547.05689565706
50.59197488435822,SC,Q2W,40000.0,112.0,38109.04980863973
65.51285568595509,SC,Q2W,40000.0,112.0,37533.59394251863
84.83428982440716,SC,Q2W,40000.0,112.0,36771.47497764614
109.85411419875572,SC,Q2W,40000.0,112.0,35432.129878600506
142.25293134853692,SC,Q2W,40000.0,112.0,14052.319107100362
184.20699693267164,SC,Q2W,40000.0,112.0,3655.7356562928694
238.53440064314213,SC,Q2W,40000.0,112.0,1959.5529862763888
308.88435964774783,SC,Q2W,40000.0,112.0,1294.0569157808054
399.9823395608933,SC,Q2W,40000.0,112.0,837.1847208014971
517.9474679231213,SC,Q2W,40000.0,112.0,480.4865401139721
670.7035611184313,SC,Q2W,40000.0,112.0,288.6547472963708
868.511373751352,SC,Q2W,40000.0,112.0,188.49152963447543
1124.6578221198197,SC,Q2W,40000.0,112.0,129.79428582287758
1456.3484775012444,SC,Q2W,40000.0,112.0,92.43734508672765
1885.8632787726515,SC,Q2W,40000.0,112.0,67.32310276718694
2442.05309454865,SC,Q2W,40000.0,112.0,49.79638827789533
3162.2776601683795,SC,Q2W,40000.0,112.0,37.239729735955656
0.01,SC,Q4W,500.0,224.0,499.9244954336237
0.012949258422052624,SC,Q4W,500.0,224.0,499.9022124491119
0.016768329368110083,SC,Q4W,500.0,224.0,499.8733476031262
0.021713743029375187,SC,Q4W,500.0,224.0,499.835953077058
0.028117686979742307,SC,Q4W,500.0,224.0,499.78750157314136
0.03641031949310673,SC,Q4W,500.0,224.0,499.7247128233642
0.04714866363457394,SC,Q4W,500.0,224.0,499.6433253350917
0.061054022965853265,SC,Q4W,500.0,224.0,499.5378650503063
0.07906043210907701,SC,Q4W,500.0,224.0,499.40092724289343
0.10237739663395848,SC,Q4W,500.0,224.0,499.2233160277959
0.13257113655901087,SC,Q4W,500.0,224.0,498.99295910688954
0.17166979066078603,SC,Q4W,500.0,224.0,498.69266121300734
0.22229964825261944,SC,Q4W,500.0,224.0,498.30415590179734
0.2878615592354568,SC,Q4W,500.0,224.0,497.7941238430064
0.372759372031494,SC,Q4W,500.0,224.0,497.12975884263824
0.4826957437677871,SC,Q4W,500.0,224.0,496.25952047187064
0.6250551925273973,SC,Q4W,500.0,224.0,495.115052199746
0.8094001216083124,SC,Q4W,500.0,224.0,493.60422950723796
1.0481131341546852,SC,Q4W,500.0,224.0,491.5871531978404
1.3572287829716538,SC,Q4W,500.0,224.0,488.85194324235266
1.7575106248547911,SC,Q4W,500.0,224.0,485.0021786656945
2.2758459260747887,SC,Q4W,500.0,224.0,479.1970717358485
2.9470517025518097,SC,Q4W,500.0,224.0,469.75285990650417
3.816213407949357,SC,Q4W,500.0,224.0,454.0117773404521
4.941713361323833,SC,Q4W,500.0,224.0,429.18735045487176
6.399152336349267,SC,Q4W,500.0,224.0,393.9558065792158
8.286427728546842,SC,Q4W,500.0,224.0,349.61137364703006
10.730309405261565,SC,Q4W,500.0,224.0,299.71621564954745
13.894954943731374,SC,Q4W,500.0,224.0,248.79469996325133
17.992936232915536,SC,Q4W,500.0,224.0,200.93525365596727
23.29951810515372,SC,Q4W,500.0,224.0,158.88001019896626
30.171148105292957,SC,Q4W,500.0,224.0,123.7959091247318
39.06939937054617,SC,Q4W,500.0,224.0,95.59562049315284
50.59197488435822,SC,Q4W,500.0,224.0,73.47152889980394
65.51285568595509,SC,Q4W,500.0,224.0,56.35893637261468
84.83428982440716,SC,Q4W,500.0,224.0,43.218490483630724
109.85411419875572,SC,Q4W,500.0,224.0,33.158295556292586
142.25293134853692,SC,Q4W,500.0,224.0,25.4612708037315
184.20699693267164,SC,Q4W,500.0,224.0,19.5687879841021
238.53440064314213,SC,Q4W,500.0,224.0,15.05298367789535
308.88435964774783,SC,Q4W,500.0,224.0,11.58805954889541
399.9823395608933,SC,Q4W,500.0,224.0,8.926401349771503
517.9474679231213,SC,Q4W,500.0,224.0,6.879723275444195
670.7035611184313,SC,Q4W,500.0,224.0,5.304563941973504
868.511373751352,SC,Q4W,500.0,224.0,4.0914337720023575
1124.6578221198197,SC,Q4W,500.0,224.0,3.1565784302737168
1456.3484775012444,SC,Q4W,500.0,224.0,2.4358564014687905
1885.8632787726515,SC,Q4W,500.0,224.0,1.8799976657671364
2442.05309454865,SC,Q4W,500.0,224.0,1.451171780581453
3162.2776601683795,SC,Q4W,500.0,224.0,1.1202734476528888
0.01,SC,Q4W,1000.0,224.0,999.9366123107806
0.012949258422052624,SC,Q4W,1000.0,224.0,999.9179103158715
0.016768329368110083,SC,Q4W,1000.0,224.0,999.8936878311848
0.021713743029375187,SC,Q4W,1000.0,224.0,999.8623125309404
0.028117686979742307,SC,Q4W,1000.0,224.0,999.8216708160867
0.03641031949310673,SC,Q4W,1000.0,224.0,999.7690185415848
0.04714866363457394,SC,Q4W,1000.0,224.0,999.7007975310801
0.061054022965853265,SC,Q4W,1000.0,224.0,999.6123905120551
0.07906043210907701,SC,Q4W,1000.0,224.0,999.4977959913392
0.10237739663395848,SC,Q4W,1000.0,224.0,999.3492133244555
0.13257113655901087,SC,Q4W,1000.0,224.0,999.1564842874301
0.17166979066078603,SC,Q4W,1000.0,224.0,998.9063616899199
0.22229964825261944,SC,Q4W,1000.0,224.0,998.581711486039
0.2878615592354568,SC,Q4W,1000.0,224.0,998.1592645324404
0.372759372031494,SC,Q4W,1000.0,224.0,997.6118297743448
0.4826957437677871,SC,Q4W,1000.0,224.0,996.8931328205651
0.6250551925273973,SC,Q4W,1000.0,224.0,995.9568743698723
0.8094001216083124,SC,Q4W,1000.0,224.0,994.7317957783621
1.0481131341546852,SC,Q4W,1000.0,224.0,993.1146786473693
1.3572287829716538,SC,Q4W,1000.0,224.0,990.9773898233678
1.7575106248547911,SC,Q4W,1000.0,224.0,988.1292631391356
2.2758459260747887,SC,Q4W,1000.0,224.0,984.2889270088873
2.9470517025518097,SC,Q4W,1000.0,224.0,978.9825667790104
3.816213407949357,SC,Q4W,1000.0,224.0,971.1454852666071
4.941713361323833,SC,Q4W,1000.0,224.0,957.8551370735202
6.399152336349267,SC,Q4W,1000.0,224.0,932.1063254986525
8.286427728546842,SC,Q4W,1000.0,224.0,882.5981740755003
10.730309405261565,SC,Q4W,1000.0,224.0,800.2466947502277
13.894954943731374,SC,Q4W,1000.0,224.0,687.7825434030325
17.992936232915536,SC,Q4W,1000.0,224.0,560.3360262053068
23.29951810515372,SC,Q4W,1000.0,224.0,436.22004870327606
30.171148105292957,SC,Q4W,1000.0,224.0,328.7076421903932
39.06939937054617,SC,Q4W,1000.0,224.0,243.2289867506583
50.59197488435822,SC,Q4W,1000.0,224.0,178.91228462916442
65.51285568595509,SC,Q4W,1000.0,224.0,131.8715219748891
84.83428982440716,SC,Q4W,1000.0,224.0,97.77137210370377
109.85411419875572,SC,Q4W,1000.0,224.0,72.99184229341282
142.25293134853692,SC,Q4W,1000.0,224.0,54.85032447781061
184.20699693267164,SC,Q4W,1000.0,224.0,41.45101436054616
238.53440064314213,SC,Q4W,1000.0,224.0,31.47083236872492
308.88435964774783,SC,Q4W,1000.0,224.0,23.982792491924872
399.9823395608933,SC,Q4W,1000.0,224.0,18.33037555266611
517.9474679231213,SC,Q4W,1000.0,224.0,14.042582659015817
670.7035611184313,SC,Q4W,1000.0,224.0,10.77719334173282
868.511373751352,SC,Q4W,1000.0,224.0,8.282738336805375
1124.6578221198197,SC,Q4W,1000.0,224.0,6.372555424214124
1456.3484775012444,SC,Q4W,1000.0,224.0,4.907045103687559
1885.8632787726515,SC,Q4W,1000.0,224.0,3.781027018573221
2442.05309454865,SC,Q4W,1000.0,224.0,2.9148710281025707
3162.2776601683795,SC,Q4W,1000.0,224.0,2.248008825456397
0.01,SC,Q4W,3000.0,224.0,2999.9646917583314
0.012949258422052624,SC,Q4W,3000.0,224.0,2999.954277805097
0.016768329368110083,SC,Q4W,3000.0,224.0,2999.940791534037
0.021713743029375187,SC,Q4W,3000.0,224.0,2999.923326550059
0.028117686979742307,SC,Q4W,3000.0,224.0,2999.9007088988155
0.03641031949310673,SC,Q4W,3000.0,224.0,2999.8714171933825
0.04714866363457394,SC,Q4W,3000.0,224.0,2999.8334817020072
0.061054022965853265,SC,Q4W,3000.0,224.0,2999.7843484511072
0.07906043210907701,SC,Q4W,3000.0,224.0,2999.720709775931
0.10237739663395848,SC,Q4W,3000.0,224.0,2999.6382766660513
0.13257113655901087,SC,Q4W,3000.0,224.0,2999.531487239259
0.17166979066078603,SC,Q4W,3000.0,224.0,2999.393123746179
0.22229964825261944,SC,Q4W,3000.0,224.0,2999.214246520956
0.2878615592354568,SC,Q4W,3000.0,224.0,2998.9816179034574
0.372759372031494,SC,Q4W,3000.0,224.0,2998.6802208487534
0.4826957437677871,SC,Q4W,3000.0,224.0,2998.289490469436
0.6250551925273973,SC,Q4W,3000.0,224.0,2997.7824839743157
0.8094001216083124,SC,Q4W,3000.0,224.0,2997.1239860914666
1.0481131341546852,SC,Q4W,3000.0,224.0,2996.269560719123
1.3572287829716538,SC,Q4W,3000.0,224.0,2995.154040233467
1.7575106248547911,SC,Q4W,3000.0,224.0,2993.7011904585734
2.2758459260747887,SC,Q4W,3000.0,224.0,2991.797955671784
2.9470517025518097,SC,Q4W,3000.0,224.0,2989.3001837493107
3.816213407949357,SC,Q4W,3000.0,224.0,2985.999149807967
4.941713361323833,SC,Q4W,3000.0,224.0,2981.6130811158755
6.399152336349267,SC,Q4W,3000.0,224.0,2975.7432855700263
8.286427728546842,SC,Q4W,3000.0,224.0,2967.825146221515
10.730309405261565,SC,Q4W,3000.0,224.0,2956.985935672249
13.894954943731374,SC,Q4W,3000.0,224.0,2941.32109778603
17.992936232915536,SC,Q4W,3000.0,224.0,2912.3298023314774
23.29951810515372,SC,Q4W,3000.0,224.0,2826.0581458059605
30.171148105292957,SC,Q4W,3000.0,224.0,2556.59134788019
39.06939937054617,SC,Q4W,3000.0,224.0,2013.5465677490347
50.59197488435822,SC,Q4W,3000.0,224.0,1383.660333931756
65.51285568595509,SC,Q4W,3000.0,224.0,882.7291513603625
84.83428982440716,SC,Q4W,3000.0,224.0,552.3754873528519
109.85411419875572,SC,Q4W,3000.0,224.0,353.34891465002033
142.25293134853692,SC,Q4W,3000.0,224.0,234.9589413790619
184.20699693267164,SC,Q4W,3000.0,224.0,162.09828994810903
238.53440064314213,SC,Q4W,3000.0,224.0,115.11656356573224
308.88435964774783,SC,Q4W,3000.0,224.0,83.52431543067914
399.9823395608933,SC,Q4W,3000.0,224.0,61.5613850501784
517.9474679231213,SC,Q4W,3000.0,224.0,45.90026382569107
670.7035611184313,SC,Q4W,3000.0,224.0,34.516950833222225
868.511373751352,SC,Q4W,3000.0,224.0,26.122729342478138
1124.6578221198197,SC,Q4W,3000.0,224.0,19.864858959041815
1456.3484775012444,SC,Q4W,3000.0,224.0,15.16089921732845
1885.8632787726515,SC,Q4W,3000.0,224.0,11.602700635665546
2442.05309454865,SC,Q4W,3000.0,224.0,8.8982324057986
3162.2776601683795,SC,Q4W,3000.0,224.0,6.83509065644488
0.01,SC,Q4W,5000.0,224.0,4999.9743780256085
0.012949258422052624,SC,Q4W,5000.0,224.0,4999.966821198489
0.016768329368110083,SC,Q4W,5000.0,224.0,4999.957035472969
0.021713743029375187,SC,Q4W,5000.0,224.0,4999.944363260931
0.028117686979742307,SC,Q4W,5000.0,224.0,4999.927952854508
0.03641031949310673,SC,Q4W,5000.0,224.0,4999.9067006053665
0.04714866363457394,SC,Q4W,5000.0,224.0,4999.879180899439
0.061054022965853265,SC,Q4W,5000.0,224.0,4999.843541452937
0.07906043210907701,SC,Q4W,5000.0,224.0,4999.797386030166
0.10237739663395848,SC,Q4W,5000.0,224.0,4999.737607697616
0.13257113655901087,SC,Q4W,5000.0,224.0,4999.6601863863425
0.17166979066078603,SC,Q4W,5000.0,224.0,4999.559912311759
0.22229964825261944,SC,Q4W,5000.0,224.0,4999.430019120376
0.2878615592354568,SC,Q4W,5000.0,224.0,4999.261905796658
0.372759372031494,SC,Q4W,5000.0,224.0,4999.043623718155
0.4826957437677871,SC,Q4W,5000.0,224.0,4998.761161427497
0.6250551925273973,SC,Q4W,5000.0,224.0,4998.395122009406
0.8094001216083124,SC,Q4W,5000.0,224.0,4997.920414551982
1.0481131341546852,SC,Q4W,5000.0,224.0,4997.30465808585
1.3572287829716538,SC,Q4W,5000.0,224.0,4996.505391808566
1.7575106248547911,SC,Q4W,5000.0,224.0,4995.468270392284
2.2758459260747887,SC,Q4W,5000.0,224.0,4994.119032777777
2.9470517025518097,SC,Q4W,5000.0,224.0,4992.361387588387
3.816213407949357,SC,Q4W,5000.0,224.0,4990.062068517108
4.941713361323833,SC,Q4W,5000.0,224.0,4987.052057093591
6.399152336349267,SC,Q4W,5000.0,224.0,4983.093894413714
8.286427728546842,SC,Q4W,5000.0,224.0,4977.814230948365
10.730309405261565,SC,Q4W,5000.0,224.0,4970.788972322022
13.894954943731374,SC,Q4W,5000.0,224.0,4961.373100886622
17.992936232915536,SC,Q4W,5000.0,224.0,4948.642276365504
23.29951810515372,SC,Q4W,5000.0,224.0,4931.188124364204
30.171148105292957,SC,Q4W,5000.0,224.0,4905.032939684031
39.06939937054617,SC,Q4W,5000.0,224.0,4837.79408895728
50.59197488435822,SC,Q4W,5000.0,224.0,4507.819433461309
65.51285568595509,SC,Q4W,5000.0,224.0,3423.603464005663
84.83428982440716,SC,Q4W,5000.0,224.0,2045.0293963902202
109.85411419875572,SC,Q4W,5000.0,224.0,1131.8854890941172
142.25293134853692,SC,Q4W,5000.0,224.0,635.178813811905
184.20699693267164,SC,Q4W,5000.0,224.0,380.2877807604814
238.53440064314213,SC,Q4W,5000.0,224.0,244.30032137929769
308.88435964774783,SC,Q4W,5000.0,224.0,165.57030871515772
399.9823395608933,SC,Q4W,5000.0,224.0,116.44161335702464
517.9474679231213,SC,Q4W,5000.0,224.0,84.00140196844455
670.7035611184313,SC,Q4W,5000.0,224.0,61.691651271901925
868.511373751352,SC,Q4W,5000.0,224.0,45.88963957588625
1124.6578221198197,SC,Q4W,5000.0,224.0,34.453984770722315
1456.3484775012444,SC,Q4W,5000.0,224.0,26.046002608301592
1885.8632787726515,SC,Q4W,5000.0,224.0,19.790710607120477
2442.05309454865,SC,Q4W,5000.0,224.0,15.095546054938529
3162.2776601683795,SC,Q4W,5000.0,224.0,11.547732458304965
0.01,SC,Q4W,10000.0,224.0,9999.982987918407
0.012949258422052624,SC,Q4W,10000.0,224.0,9999.977970576681
0.016768329368110083,SC,Q4W,10000.0,224.0,9999.971473382797
0.021713743029375187,SC,Q4W,10000.0,224.0,9999.963060283018
0.028117686979742307,SC,Q4W,10000.0,224.0,9999.952165567438
0.03641031949310673,SC,Q4W,10000.0,224.0,9999.93805742103
0.04714866363457394,SC,Q4W,10000.0,224.0,9999.919786674494
0.061054022965853265,SC,Q4W,10000.0,224.0,9999.896129420245
0.07906043210907701,SC,Q4W,10000.0,224.0,9999.865492969564
0.10237739663395848,SC,Q4W,10000.0,224.0,9999.82581903084
0.13257113655901087,SC,Q4W,10000.0,224.0,9999.774441269677
0.17166979066078603,SC,Q4W,10000.0,224.0,9999.707906825222
0.22229964825261944,SC,Q4W,10000.0,224.0,9999.621741879677
0.2878615592354568,SC,Q4W,10000.0,224.0,9999.510149047645
0.372759372031494,SC,Q4W,10000.0,224.0,9999.365620442353
0.4826957437677871,SC,Q4W,10000.0,224.0,9999.178431602773
0.6250551925273973,SC,Q4W,10000.0,224.0,9998.935972916066
0.8094001216083124,SC,Q4W,10000.0,224.0,9998.62187677742
1.0481131341546852,SC,Q4W,10000.0,224.0,9998.215052461215
1.3572287829716538,SC,Q4W,10000.0,224.0,9997.687774036167
1.7575106248547911,SC,Q4W,10000.0,224.0,9997.004530592503
2.2758459260747887,SC,Q4W,10000.0,224.0,9996.118740770175
2.9470517025518097,SC,Q4W,10000.0,224.0,9994.969723858118
3.816213407949357,SC,Q4W,10000.0,224.0,9993.480591338719
4.941713361323833,SC,Q4W,10000.0,224.0,9991.544254281936
6.399152336349267,SC,Q4W,10000.0,224.0,9989.026569671543
8.286427728546842,SC,Q4W,10000.0,224.0,9985.742023468607
10.730309405261565,SC,Q4W,10000.0,224.0,9981.438646126388
13.894954943731374,SC,Q4W,10000.0,224.0,9975.772347624183
17.992936232915536,SC,Q4W,10000.0,224.0,9968.282355702444
23.29951810515372,SC,Q4W,10000.0,224.0,9958.342186347196
30.171148105292957,SC,Q4W,10000.0,224.0,9945.111851881382
39.06939937054617,SC,Q4W,10000.0,224.0,9927.424864944827
50.59197488435822,SC,Q4W,10000.0,224.0,9903.57782307579
